,resource_state,athlete,name,distance,moving_time,elapsed_time,total_elevation_gain,type,workout_type,id,start_date,start_date_local,timezone,utc_offset,location_city,location_state,location_country,achievement_count,kudos_count,comment_count,athlete_count,photo_count,map,trainer,commute,manual,private,visibility,flagged,gear_id,start_latlng,end_latlng,average_speed,max_speed,has_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,upload_id,upload_id_str,external_id,from_accepted_tag,pr_count,total_photo_count,has_kudoed,average_watts,kilojoules,device_watts,average_heartrate,max_heartrate,average_temp,average_cadence
25,2,"{'id': 5415325, 'resource_state': 1}",Afternoon Run,3886.6,1141,1141,38.6,Run,0.0,278154358,2015-04-02T21:13:37Z,2015-04-02T16:13:37Z,(GMT-06:00) America/Chicago,-18000.0,Northfield,Minnesota,United States,1,1,0,1,0,"{'id': 'a278154358', 'summary_polyline': 'mhknGnipwPjH{ETkMpL{A`BjAfBuE`FaD|BeGAkJ_M]q@fD}Bt@vAwEcDLq@pCwAiC_G|AuFmBgU`@k@bU~@fU`D~GrKnEzCcF', 'resource_state': 2}",False,False,False,False,everyone,False,,"[44.46, -93.15]","[44.46, -93.15]",3.406,5.8,False,False,False,302.0,276.2,314260669,314260669,CDE1F130-5572-409D-B828-F26ED6B3E53D,False,1,0,False,,,,,,,
26,2,"{'id': 5415325, 'resource_state': 1}",Morning Run,7803.1,2609,2689,62.5,Run,0.0,279097646,2015-04-04T15:01:05Z,2015-04-04T10:01:05Z,(GMT-06:00) America/Chicago,-18000.0,Northfield,Minnesota,United States,0,0,0,1,0,"{'id': 'a279097646', 'summary_polyline': 'azjnGfsqwP{I{@kEyIkHFaDaIeOgFuEsP{QkG{LaOmUqMqMwWkEkA}EkJbAyQeIaMxFfAlB{CpIOzXX`B|DzIoAn@tf@`D`E~@zFtQ|C\\|VtCrFEtI`NtFtClFlKjEvD{DtKnJ~BDc@aB', 'resource_state': 2}",False,False,False,False,everyone,False,,"[44.46, -93.16]","[44.46, -93.15]",2.991,4.5,False,False,False,301.5,269.7,315339436,315339436,49127135-1C6F-457E-AD76-D70A3FD5E225,False,0,0,False,,,,,,,
27,2,"{'id': 5415325, 'resource_state': 1}",Afternoon Run,8073.2,2439,2439,41.2,Run,0.0,279940293,2015-04-05T21:48:51Z,2015-04-05T16:48:51Z,(GMT-06:00) America/Chicago,-18000.0,Northfield,Minnesota,United States,4,0,0,1,0,"{'id': 'a279940293', 'summary_polyline': 'g|jnG`oqwPkCHuHkHyHT_D{H{MaFuEcJDsMaPmEiDyVcEaBcEgM_EeCn@kIeAeGqLoFX_DbNc@aDkSyd@i@sBnDaFgAxHpLeAbQpFfKbEvAtLvVnUvLdMdPfSdIpAiAxHpIjK`FnMvXjClBlAeB', 'resource_state': 2}",False,False,False,False,everyone,False,,"[44.46, -93.16]","[44.46, -93.16]",3.31,5.3,False,False,False,295.5,270.0,316307021,316307021,88B36A91-A778-4728-A75C-90B47B9BEF3A,False,0,0,False,,,,,,,
28,2,"{'id': 5415325, 'resource_state': 1}",Afternoon Run,10265.7,2982,2988,84.8,Run,0.0,282378252,2015-04-09T22:05:51Z,2015-04-09T17:05:51Z,(GMT-06:00) America/Chicago,-18000.0,Northfield,Minnesota,United States,4,0,0,1,0,"{'id': 'a282378252', 'summary_polyline': 'ezjnGroqwPmEIoFkIsKr@qCaI_O_F}FyPcQsFqLkOqQsJ{AmR?mWmZ{@NqNoIcMgCmL`CrLhFzApEyDna@b@|AdExDyBxCh@`Alg@fClDz@xFzQbCh@zXlC`EUlHbJ~F~BDmA{RLeUz@}Bp[zAnDmBjBZ|@fCdE_Ey@xFdC}@^uDhMVDlKkBvEcGfFaA~D`CvG', 'resource_state': 2}",False,False,False,False,everyone,False,,"[44.46, -93.16]","[44.46, -93.15]",3.443,5.4,False,False,False,302.1,269.7,319068806,319068806,8895CF21-C3C1-4A17-8247-75944EB77AE3,False,1,0,False,,,,,,,
29,2,"{'id': 5415325, 'resource_state': 1}",Afternoon Run,9036.5,2387,2467,61.2,Run,0.0,295078758,2015-04-29T22:13:40Z,2015-04-29T17:13:40Z,(GMT-06:00) America/Chicago,-18000.0,Northfield,Minnesota,United States,9,0,0,1,0,"{'id': 'a295078758', 'summary_polyline': 'irjnGptpwPwAaHqHiEyHzDsBvD_EkALnBqBxAwKaEoKuIn@uQqCwEg@uW{Q{C}@mGwC_Dq@_g@uIn@kAgDyF]_\\BcCrDgFoAzH`L]tMf[dAb@rc@nHzEhR~Bz@`BgBfFdAbBvX|HbNnGbDtFtKfDpLmIdD{Fk@{HlJu@xEtGObR', 'resource_state': 2}",False,False,False,False,everyone,False,,"[44.46, -93.15]","[44.46, -93.15]",3.786,9.1,False,False,False,301.3,272.6,333770073,333770073,24451A4F-1D25-4E48-8C21-AB6C793DF7A2,False,8,0,False,,,,,,,
30,2,"{'id': 5415325, 'resource_state': 1}",Evening Run,9015.8,2612,2612,10.6,Run,0.0,324844904,2015-06-13T23:08:17Z,2015-06-13T18:08:17Z,(GMT-06:00) America/Chicago,-18000.0,Urbana,Illinois,United States,2,2,0,1,0,"{'id': 'a324844904', 'summary_polyline': 'mrxsFn`myOw@iK_@q{B|Ka@zVe]vXQXnv@vBn@jOyGxIz@u@vAGxRuD`BOlJ}TB_@vCR`p@dIHJ`D|GdAe@lIqBxCDzJgLOuAyZmj@Jg@vG{IRC`G', 'resource_state': 2}",False,False,False,False,everyone,False,,"[40.11, -88.22]","[40.11, -88.22]",3.452,5.0,False,False,False,230.1,218.4,367592721,367592721,9AC1C3B5-7642-4ECA-8B5A-2F319B296E71,False,0,0,False,,,,,,,
31,2,"{'id': 5415325, 'resource_state': 1}",Evening Run,9828.8,2601,2608,11.0,Run,0.0,327005877,2015-06-17T00:31:34Z,2015-06-16T19:31:34Z,(GMT-06:00) America/Chicago,-18000.0,Urbana,Illinois,United States,5,1,0,1,0,"{'id': 'a327005877', 'summary_polyline': 'uqxsFdamyOzH_Bvs@P?jaBxS[d@a[~MCBaKnFe@QsMkDBnDqBC{`@wCuCYoItE_InTDoAwBZ{Xig@PKiIrD{Ow@{A_pAjAWjEyD^YtBV~_A', 'resource_state': 2}",False,False,False,False,everyone,False,,"[40.11, -88.22]","[40.11, -88.22]",3.779,6.5,False,False,False,236.9,218.5,370033971,370033971,68B39B4A-1949-4635-AC14-30215C25ED6C,False,0,0,False,,,,,,,
32,2,"{'id': 5415325, 'resource_state': 1}",Evening Run,9198.7,2420,2420,16.7,Run,0.0,327749712,2015-06-18T01:01:08Z,2015-06-17T20:01:08Z,(GMT-06:00) America/Chicago,-18000.0,Urbana,Illinois,United States,4,1,0,1,0,"{'id': 'a327749712', 'summary_polyline': 'upxsF``myOx@i@c@is@~K}AZaVb_AOVd[rn@Z]~[eTj@JhrAoFjDiMDg@f[}SCAkoA_AcFoCeAKmFsq@d@', 'resource_state': 2}",False,False,False,False,everyone,False,,"[40.11, -88.22]","[40.11, -88.22]",3.801,5.7,False,False,False,235.7,218.6,370893904,370893904,3DB8567D-A751-44A7-AA0A-77D1C4492A9B,False,1,0,False,,,,,,,
33,2,"{'id': 5415325, 'resource_state': 1}",Evening Run,10256.9,2795,2795,22.2,Run,0.0,328923332,2015-06-20T00:09:34Z,2015-06-19T19:09:34Z,(GMT-06:00) America/Chicago,-18000.0,Urbana,Illinois,United States,2,1,0,1,0,"{'id': 'a328923332', 'summary_polyline': 'kpxsF~_myOzx@GxAdHF~eAxTlAZ~Lvg@jHjJ[vMkF@uxBw@qYe~@FBeLfCqOgxA`@p@~dA', 'resource_state': 2}",False,False,False,False,everyone,False,,"[40.11, -88.22]","[40.11, -88.22]",3.67,6.1,False,False,False,235.7,216.2,372413933,372413933,34B8734D-12A2-4E5A-A6C0-D320178A7DEF,False,1,0,False,,,,,,,
34,2,"{'id': 5415325, 'resource_state': 1}",Run in the Sahara,8540.5,2304,2319,10.2,Run,0.0,330152382,2015-06-21T16:47:03Z,2015-06-21T11:47:03Z,(GMT-06:00) America/Chicago,-18000.0,Urbana,Illinois,United States,4,1,0,1,0,"{'id': 'a330152382', 'summary_polyline': 'erxsFn_myO_BogCl~@]~YqEfIhDbHLpAxGzNAn@jNjWC]b}@kcCl@aBbCsJh@', 'resource_state': 2}",False,False,False,False,everyone,False,,"[40.11, -88.22]","[40.11, -88.21]",3.707,5.9,False,False,False,228.8,218.3,373851105,373851105,782CAA97-8169-4E17-83B5-DF5443782733,False,0,0,False,,,,,,,
35,2,"{'id': 5415325, 'resource_state': 1}",Kickapoo with Brian,15951.3,5455,5852,188.9,Ride,0.0,330379091,2015-06-21T22:08:41Z,2015-06-21T17:08:41Z,(GMT-06:00) America/Chicago,-18000.0,Oakwood,Illinois,United States,0,2,0,1,0,"{'id': 'a330379091', 'summary_polyline': 'qeatFxkkvO]|PqHrRP`YmCxCe@vDNuCgBSYfEoC^M~Af@uA`Av@cDvBxB~Gy@nBmAeIoBrNgAG_AgDYrCSqKOxNiBtCoBoK{@T\\pFk@f@eA}Cp@uMiDxBy@gF}CHpC`@IfEkBOdCdBSbIdEfIaCl@eJ_UwALgAsFcAl@mD}Lk@nDKgDkDa@a@zE|EfBjEtI_FrEzBjArDuCbChA~@dFoFcC_Bv@fBkCiBdBBzBlKB|AnFaBmDgBjCiBiDKjEeFg@]zB{AaAl@_L_AcCxC{AKgB}A}BRsB}EeCcAiCh@wBiBy@BfLsJbPlAtFtBs@cAiFp@FjCeJx@dAsBvCAzIcBlFpCoFEnAfBp@}H`LfBpCvBKjEuDXiEr@rExWShZgSXeDtCa@`@aAyBcFhEnAsAqDpByDxAhF@uHdCwFw@`Ch@t@`AqDWuYhGoRx@cT', 'resource_state': 2}",False,False,False,False,everyone,False,,"[40.15, -87.72]","[40.15, -87.72]",2.924,7.8,False,False,False,213.7,177.6,374154901,374154901,37BD92E6-F3F8-4C73-9D2F-46E1B672D245,False,0,0,False,84.1,458.6,False,,,,
36,2,"{'id': 5415325, 'resource_state': 1}",Night Run,7972.2,2060,2064,10.5,Run,0.0,331019818,2015-06-23T02:08:12Z,2015-06-22T21:08:12Z,(GMT-06:00) America/Chicago,-18000.0,Urbana,Illinois,United States,7,1,0,1,0,"{'id': 'a331019818', 'summary_polyline': 'gqxsFb`myOlFLf@pF`r@h@~@doAkBvG{PHb@ho@eO|@m@ePxN{AFm]|RcA|@e`@cAss@aH{Ao@a[q[RDrPeQh@', 'resource_state': 2}",False,False,False,False,everyone,False,,"[40.11, -88.22]","[40.11, -88.22]",3.87,5.6,False,False,False,232.7,220.7,374879324,374879324,E0062D41-772F-42CA-A68E-DEA9CE3C9131,False,2,0,False,,,,,,,
37,2,"{'id': 5415325, 'resource_state': 1}",Afternoon Run,9983.2,2602,2602,28.8,Run,0.0,331611419,2015-06-23T21:55:28Z,2015-06-23T16:55:28Z,(GMT-06:00) America/Chicago,-18000.0,Urbana,Illinois,United States,5,1,0,1,0,"{'id': 'a331611419', 'summary_polyline': 'crxsF~_myOdBg@_@is@|Jo@fAiWbfBYp@~Zh]bBVnuAkk@DYfWgAvCwRx@i@f[cTKmAiuAkGaAs@{Fam@H', 'resource_state': 2}",False,False,False,False,everyone,False,,"[40.11, -88.22]","[40.11, -88.22]",3.837,6.1,False,False,False,235.8,217.0,375546074,375546074,6750CAB3-CD78-43B6-95DC-918697DFEBBD,False,0,0,False,,,,,,,
38,2,"{'id': 5415325, 'resource_state': 1}",Evening Run,10768.4,2906,2906,20.9,Run,0.0,333100790,2015-06-26T00:59:09Z,2015-06-25T19:59:09Z,(GMT-06:00) America/Chicago,-18000.0,Urbana,Illinois,United States,2,1,0,1,0,"{'id': 'a333100790', 'summary_polyline': 'aqxsF``myOtFBtAlG`p@XfAvdAlPhA~CdMnh@vHzHOxNeFDw_@mPQCkEqDUCoKoIESyE}Ic@Qmy@zS]d@oMKkBCbDsBDgIqOwEKkAuZqj@Fe@xZyGV_@nMcQn@Ij`@w[z@', 'resource_state': 2}",False,False,False,False,everyone,False,,"[40.11, -88.22]","[40.11, -88.22]",3.706,6.4,False,False,False,235.7,216.4,377220076,377220076,02EE56E3-9A8E-4A5A-A0B1-4BD198046B15,False,1,0,False,,,,,,,
39,2,"{'id': 5415325, 'resource_state': 1}",Evening Run,10286.6,2579,2579,22.8,Run,0.0,333709250,2015-06-27T01:15:52Z,2015-06-26T20:15:52Z,(GMT-06:00) America/Chicago,-18000.0,Urbana,Illinois,United States,7,1,0,1,0,"{'id': 'a333709250', 'summary_polyline': '}qxsFd`myOdB[UsmA`dBYdBtEPtThb@FhGzAb@nYgl@P]l\\cUh@JbhAeU_BAqs@qFKZ}m@kf@Na@|QuJP', 'resource_state': 2}",False,False,False,False,everyone,False,,"[40.11, -88.22]","[40.11, -88.22]",3.989,6.3,False,False,False,234.8,218.6,377909865,377909865,520C5C03-0164-4C4B-AF7E-58D053B3F3EB,False,6,0,False,,,,,,,
40,2,"{'id': 5415325, 'resource_state': 1}",The Weekend Arrives! ,9407.6,2453,2453,11.0,Run,0.0,334361824,2015-06-27T22:47:36Z,2015-06-27T17:47:36Z,(GMT-06:00) America/Chicago,-18000.0,Urbana,Illinois,United States,7,1,0,1,0,"{'id': 'a334361824', 'summary_polyline': 'yqxsFj`myOpk@Y|@vGtLn@fAzdAvM|@fF]LyfAhbAeBS}ZeWHVgGkMqSms@Mo@cXsA{Aqu@LHxDmDhBJrBxBp@ZbGqC`@IdEXjB|BLDjP', 'resource_state': 2}",False,False,False,False,everyone,False,,"[40.11, -88.22]","[40.11, -88.21]",3.835,5.7,False,False,False,234.7,221.2,378651796,378651796,DA6D1572-7185-49F6-A2AE-76BA1C50D936,False,2,0,False,,,,,,,
41,2,"{'id': 5415325, 'resource_state': 1}",Night Run,8725.7,2573,2597,10.8,Run,0.0,335880603,2015-06-30T02:42:05Z,2015-06-29T21:42:05Z,(GMT-06:00) America/Chicago,-18000.0,Urbana,Illinois,United States,5,0,0,1,0,"{'id': 'a335880603', 'summary_polyline': 'eqxsFr`myO|y@w@r@}o@jxAAj@xZel@Fk@x]{DAcC~DkGt@_BzCGl{@yTcAaAceAoe@a@YuGaKX', 'resource_state': 2}",False,False,False,False,everyone,False,,"[40.11, -88.22]","[40.11, -88.22]",3.391,6.0,False,False,False,234.8,221.2,380382353,380382353,B542D075-BBFC-4873-A7E5-2DD730A8C0DF,False,3,0,False,,,,,,,
42,2,"{'id': 5415325, 'resource_state': 1}",Mid-Lab Jaunt ,9926.9,2593,2601,21.4,Run,0.0,337229113,2015-07-01T22:32:49Z,2015-07-01T17:32:49Z,(GMT-06:00) America/Chicago,-18000.0,Urbana,Illinois,United States,1,1,0,1,0,"{'id': 'a337229113', 'summary_polyline': 'krxsFr`myOlw@m@FrFbCd@?~NhArFC~m@pP`BbDrMnEC`GbD``@dCnR{FOc`@cl@@M{sAlTkA[cFaJcT}wAHsDbSGxGoDz@K|P}If@', 'resource_state': 2}",False,False,False,False,everyone,False,,"[40.11, -88.22]","[40.11, -88.22]",3.828,6.4,False,False,False,235.7,216.1,381897255,381897255,68370526-BE1D-498D-ABA7-13AD1E6AABAB,False,0,0,False,,,,,,,
43,2,"{'id': 5415325, 'resource_state': 1}",Cool Weather,10038.1,2549,2549,10.9,Run,0.0,337947653,2015-07-03T00:53:32Z,2015-07-02T19:53:32Z,(GMT-06:00) America/Chicago,-18000.0,Urbana,Illinois,United States,2,1,0,1,0,"{'id': 'a337947653', 'summary_polyline': 'aqxsFv_myOpXLf@`Gj_@b@dArRLpbA`TIRavAxTmAJa[pl@o@SaYaMgCwjA~@kAe[wv@EEnmA', 'resource_state': 2}",False,False,False,False,everyone,False,,"[40.11, -88.22]","[40.11, -88.22]",3.938,5.4,False,False,False,235.7,218.5,382702114,382702114,368A72D6-8C40-4EB4-9022-BD655752D604,False,0,0,False,,,,,,,
44,2,"{'id': 5415325, 'resource_state': 1}",July 5th... Uffda! ,9319.1,2523,2528,10.9,Run,0.0,339844632,2015-07-05T18:24:23Z,2015-07-05T13:24:23Z,(GMT-06:00) America/Chicago,-18000.0,Urbana,Illinois,United States,2,2,0,1,0,"{'id': 'a339844632', 'summary_polyline': '_rxsFf`myO|{@S|@jHCrvA|SMFeuAjUcBb@aO`J[j@iI~FsAByZ{n@?Ek\\wQXS~lAow@R', 'resource_state': 2}",False,False,False,False,everyone,False,,"[40.11, -88.22]","[40.11, -88.22]",3.694,6.0,False,False,False,235.7,221.1,384868799,384868799,E03B56DF-912D-4CD6-8898-E263D2D0EB4E,False,0,0,False,,,,,,,
45,2,"{'id': 5415325, 'resource_state': 1}",Pre Storm Gallop,9348.2,2385,2385,10.9,Run,0.0,340675473,2015-07-07T01:04:22Z,2015-07-06T20:04:22Z,(GMT-06:00) America/Chicago,-18000.0,Urbana,Illinois,United States,1,1,0,1,0,"{'id': 'a340675473', 'summary_polyline': '}pxsFf_myObc@@t@zGvTv@x@fDL~~@bP`AjDxMfTdDCmHkOJ_@uD_Cz@a@uANglA`U_BEm[~BsH}BcM_@w_@oeBJ@bmA', 'resource_state': 2}",False,False,False,False,everyone,False,,"[40.11, -88.22]","[40.11, -88.22]",3.92,5.8,False,False,False,236.3,218.6,385808551,385808551,AAEFCBBF-255C-4055-A192-98F11C6F40DA,False,0,0,False,,,,,,,
46,2,"{'id': 5415325, 'resource_state': 1}",Evening Run,9525.1,2315,2315,10.9,Run,0.0,342757631,2015-07-10T00:31:17Z,2015-07-09T19:31:17Z,(GMT-06:00) America/Chicago,-18000.0,Urbana,Illinois,United States,6,1,0,1,0,"{'id': 'a342757631', 'summary_polyline': 'arxsFv`myOfr@m@BpGzHh@ZvATzbAjSUr@geAtS}@f@aO|TMv@uKpTIa@{Yo]mA_@o[qXByCbJkAvPaYtACpm@ex@jA', 'resource_state': 2}",False,False,False,False,everyone,False,,"[40.11, -88.22]","[40.11, -88.22]",4.115,6.3,False,False,False,234.2,221.2,388191234,388191234,54B57C24-0F32-4B8E-8266-8A431131E959,False,1,0,False,,,,,,,
47,2,"{'id': 5415325, 'resource_state': 1}",Evening Run,9863.8,2553,2553,13.8,Run,0.0,343394172,2015-07-11T00:32:23Z,2015-07-10T19:32:23Z,(GMT-06:00) America/Chicago,-18000.0,Urbana,Illinois,United States,2,1,0,1,0,"{'id': 'a343394172', 'summary_polyline': 'grxsFz`myOy@mFIqhAt{@CvAvHFhRdkA_@zLhBb@~u@icAdC?tfAaU{@Lc^sAkf@ee@[g@qGgPH', 'resource_state': 2}",False,False,False,False,everyone,False,,"[40.11, -88.22]","[40.11, -88.22]",3.864,6.5,False,False,False,234.7,218.4,388919005,388919005,88C0DA54-8BEC-4A6D-A574-4B5F2AB2760B,False,0,0,False,,,,,,,
48,2,"{'id': 5415325, 'resource_state': 1}","91 feels like 111, woooo! ",7321.8,1938,1938,10.8,Run,0.0,345463068,2015-07-13T22:00:45Z,2015-07-13T17:00:45Z,(GMT-06:00) America/Chicago,-18000.0,Urbana,Illinois,United States,1,1,0,1,0,"{'id': 'a345463068', 'summary_polyline': 'erxsFt`myOzq@_@TrGjH|AQ`LvAxIOtk@zTx@UugAbVoA[a^|@uH_A}Nqo@VWnm@ms@`A', 'resource_state': 2}",False,False,False,False,everyone,False,,"[40.11, -88.22]","[40.11, -88.22]",3.778,6.3,False,False,False,234.7,221.2,391303497,391303497,42337444-40FA-4358-BD1A-167DCB8D9E14,False,0,0,False,,,,,,,
49,2,"{'id': 5415325, 'resource_state': 1}",Chipotle was a bad choice ,9895.3,2466,2466,11.0,Run,0.0,346999989,2015-07-16T00:50:35Z,2015-07-15T19:50:35Z,(GMT-06:00) America/Chicago,-18000.0,Urbana,Illinois,United States,2,2,0,1,0,"{'id': 'a346999989', 'summary_polyline': 'yqxsFt`myOd{@mAGy\\f@cCnDW`CaDkBoEV{A`rAZNzZaU@o@pL}TE@rm@aKBk@uL}GiBB`kAiTSMkr@{@yDYo\\{v@e@CsG', 'resource_state': 2}",False,False,False,False,everyone,False,,"[40.11, -88.22]","[40.11, -88.22]",4.013,6.0,False,False,False,236.0,221.1,393029198,393029198,66C7D0E5-5219-4228-A70A-0F46876E18BE,False,0,0,False,,,,,,,
50,2,"{'id': 5415325, 'resource_state': 1}",Track Work,7294.0,1733,2695,0.0,Run,0.0,347661697,2015-07-16T22:17:23Z,2015-07-16T17:17:23Z,(GMT-06:00) America/Chicago,-18000.0,Urbana,Illinois,United States,5,2,0,1,0,"{'id': 'a347661697', 'summary_polyline': 'arxsF``myOxq@EdAnHvFRQ~MfA`KrTVHb_@aG^aA~AvA~ArE{A_AsBoEFg@bBz@pA|Fi@_AsCmDLzD|CJaDcFJi@xAxF~@aE{CU|C|EAPyCgEOvDhDl@uAs@sAgEFg@hBzGNYaCyE?|GWU{^kT[kAuZqFF_AcIkm@b@', 'resource_state': 2}",False,False,False,False,everyone,False,,"[40.11, -88.22]","[40.11, -88.22]",4.209,8.6,False,False,False,232.1,221.3,393798701,393798701,97FAC9A7-2521-4D2A-98AF-A13CE99717EE,False,2,0,False,,,,,,,
51,2,"{'id': 5415325, 'resource_state': 1}",Evening Run,8632.6,2350,2350,10.7,Run,0.0,348338698,2015-07-18T01:18:26Z,2015-07-17T20:18:26Z,(GMT-06:00) America/Chicago,-18000.0,Urbana,Illinois,United States,1,0,0,1,0,"{'id': 'a348338698', 'summary_polyline': 'gqxsFt_myOjk@Iz@fGvKt@vAlB@`bAvSdAt@uLxT{@MovA`To@No[_Gm@OwZmsBj@Hfz@', 'resource_state': 2}",False,False,False,False,everyone,False,,"[40.11, -88.22]","[40.11, -88.21]",3.673,5.6,False,False,False,234.7,220.5,394584862,394584862,B836735D-6C28-42F1-9572-5C07B5B5275B,False,0,0,False,,,,,,,
52,2,"{'id': 5415325, 'resource_state': 1}",Ingress Sesh,7365.1,2959,3814,0.0,Ride,0.0,349073413,2015-07-19T01:28:50Z,2015-07-18T20:28:50Z,(GMT-06:00) America/Chicago,-18000.0,Champaign,Illinois,United States,0,0,0,1,0,"{'id': 'a349073413', 'summary_polyline': 'ofusFptqyOEjHxAnA}W[SrHiAnAiQwAw@zLyRyAScN_n@kBi@|G}SNg@uHuX?dF_[nKm@j@}CsCc@zEDpGuMlGo@Oah@zEmDvAnDL}E|GOX`DcBdBlLBNqKrA}AfDj@kBnA', 'resource_state': 2}",False,False,False,False,everyone,False,,"[40.09, -88.24]","[40.1, -88.23]",2.489,7.1,False,False,False,230.2,217.8,395432088,395432088,ED5DC71F-02B2-4122-B83C-4548037BC7DC,False,0,0,False,30.9,91.4,False,,,,
53,2,"{'id': 5415325, 'resource_state': 1}",Afternoon Ride,9297.2,3936,5013,198.0,Ride,0.0,349839336,2015-07-19T21:33:56Z,2015-07-19T16:33:56Z,(GMT-06:00) America/Chicago,-18000.0,Marquette Heights,Illinois,United States,0,0,0,1,0,"{'id': 'a349839336', 'summary_polyline': 'a~}vF~s}aPo@aQw@d@`@qBoBOx@_EgCz@m@aCjCqCk@dBvBw@jFfSl@uHsCyC`@yEwIgJZaEvBaBi@qCyBm@fDiD~AvC~Cs@fAfBLoGsFyE~D|@aCyD~@_AOaFsDEb@xFiGiEbAaEdFcBiC}LTsDgCuDlAS}@sCbEeAeBhAjAjD`B{E\\|CyA|AhDbCElCvAoCi@nC`AEd@kCoCqCvBgH}AaHkL}KjAaDc@uIjB{As@lGvC~FzFlD|BY\\`B~Cu@w@~DrA\\wAbAn@fPgDtOtM_EnAsGaAoDiBg@uBfDdEViEhB', 'resource_state': 2}",False,False,False,False,everyone,False,,"[40.63, -89.61]","[40.62, -89.6]",2.362,8.4,False,False,False,209.6,161.9,396317982,396317982,4C5681ED-FF5A-484F-B72C-54D9D695072D,False,0,0,False,94.1,370.2,False,,,,
54,2,"{'id': 5415325, 'resource_state': 1}",5 Mile Fade,8609.1,2122,2122,11.1,Run,0.0,350445193,2015-07-20T21:50:41Z,2015-07-20T16:50:41Z,(GMT-06:00) America/Chicago,-18000.0,Urbana,Illinois,United States,4,1,0,1,0,"{'id': 'a350445193', 'summary_polyline': '{qxsFp`myOpk@c@~@nGjL`@jAhIHj{@bTt@F_hAfRJ~AcAR_OvTWa@mg@gFeAs@mZix@Lq@nkAcl@nA', 'resource_state': 2}",False,False,False,False,everyone,False,,"[40.11, -88.22]","[40.11, -88.22]",4.057,6.3,False,False,False,234.7,221.2,397012653,397012653,639BC25D-0575-40E0-9656-600BEE5922E4,False,3,0,False,,,,,,,
55,2,"{'id': 5415325, 'resource_state': 1}",Evening at the track,8157.3,2756,3019,10.1,Run,0.0,351287702,2015-07-22T01:06:22Z,2015-07-21T20:06:22Z,(GMT-06:00) America/Chicago,-18000.0,Urbana,Illinois,United States,3,0,0,1,0,"{'id': 'a351287702', 'summary_polyline': 'crxsFn`myOzc@Uz@zG|T\\h@|YhUp@Pd_@sIdBtFjAVcDkEIaApBhHZkAuCkDJg@hB~Fv@`@oAcAoAwDDg@rBxFp@?sDgGzAl@vAzDA^yCmF@F~ClECp@uBoFi@e@pCz@XxDWb@yBuFa@e@xBp@r@zCE^cDoR}AcAmy@gw@YQgG', 'resource_state': 2}",False,False,False,False,everyone,False,,"[40.11, -88.22]","[40.11, -88.22]",2.96,8.4,False,False,False,232.5,221.3,397962143,397962143,E9EDAB29-ECCD-4887-99EE-3EB6B4A506B1,False,2,0,False,,,,,,,
56,2,"{'id': 5415325, 'resource_state': 1}",Beautiful evening,10133.0,2644,2644,16.6,Run,0.0,352025625,2015-07-23T00:59:45Z,2015-07-22T19:59:45Z,(GMT-06:00) America/Chicago,-18000.0,Urbana,Illinois,United States,2,1,0,1,0,"{'id': 'a352025625', 'summary_polyline': 'yqxsF|_myO`BU[ss@~K{BRoU|wAYbAx[~j@v@\\~v@yl@dBD|x@kTTaAb\\kSEOs|@oAwX}n@Iw@Mi@iGyC?', 'resource_state': 2}",False,False,False,False,everyone,False,,"[40.11, -88.22]","[40.11, -88.22]",3.832,5.7,False,False,False,235.7,218.7,398730704,398730704,F4D6929E-514C-4339-B711-0707F6D31D3B,False,0,0,False,,,,,,,
57,2,"{'id': 5415325, 'resource_state': 1}",Evening Run,6334.1,1717,1732,14.1,Run,0.0,352773174,2015-07-24T01:32:08Z,2015-07-23T20:32:08Z,(GMT-06:00) America/Chicago,-18000.0,Urbana,Illinois,United States,0,0,0,1,0,"{'id': 'a352773174', 'summary_polyline': '}qxsFz_myO|c@Qt@rGfTf@~AlDEzUbTJFxzAaj@@e@}r@eEMKeLmAq@K_KaAiBNmd@{@k@YsGmOP', 'resource_state': 2}",False,False,False,False,everyone,False,,"[40.11, -88.22]","[40.11, -88.22]",3.689,5.7,False,False,False,235.8,221.3,399509031,399509031,50DA8A04-0861-4D35-87FD-CC6DB4CF20CB,False,0,0,False,,,,,,,
58,2,"{'id': 5415325, 'resource_state': 1}",Evening Run,9165.9,2379,2379,11.1,Run,0.0,355529829,2015-07-28T00:05:48Z,2015-07-27T19:05:48Z,(GMT-06:00) America/Chicago,-18000.0,Urbana,Illinois,United States,3,0,0,1,0,"{'id': 'a355529829', 'summary_polyline': 'kqxsFf`myOxk@e@t@zGlLp@?dEfAbBRfmA`S_@RauA|T{AVoO|TWU}f@kFaAa@c[gy@^gAdKgGpASbZ}Jx@k@fMmNf@]|QoNA', 'resource_state': 2}",False,False,False,False,everyone,False,,"[40.11, -88.22]","[40.11, -88.22]",3.853,6.1,False,False,False,235.7,220.6,402384601,402384601,2ADF44BC-F256-460D-83B0-EE58DAF0D870,False,0,0,False,,,,,,,
